-0.6198113	-1.2213578	4.1616488	0.11938953	-0.6645714	1.3466722	1.5302068	-1.5261743	-2.2907786	-1.6157722	-3.4889963	-1.2949487	1.0777688	0.23280498	3.444193	1.6587653	-0.51029813	1.3193873	2.4762185	-1.0797385	2.8525631	1.3469949	3.7632256	1.367414	-0.84107834	0.26594612	-4.138642	2.0813696	0.9613785	-0.47876167	2.4183362	1.3364196	-1.8155117	2.4493873	0.5641271	-2.4740617	2.7243881	0.983004	-1.5724247	-1.550563
-0.8979051	-1.279364	4.046561	0.082002275	-0.7032192	1.4298791	1.6432725	-1.5126679	-2.2557504	-1.4746207	-3.7953737	-1.2575587	0.9369177	0.51048833	3.6803417	1.533683	-0.20313877	1.6250799	2.3660576	-1.1054163	3.0551462	1.5783027	3.863512	1.2492762	-0.8748917	0.0033495408	-4.229287	2.1695912	0.8526722	-0.3230394	2.334053	1.3826865	-1.614827	2.7519927	0.520703	-2.4157958	2.9425535	1.243106	-1.5757506	-1.5169761
-0.17219506	-1.6878773	1.6033463	0.40103382	1.6843387	1.3179095	1.3455023	-0.24563149	1.1875097	-0.71999985	-2.4813876	-0.7722292	-1.0395391	1.28339	2.9109316	0.30889654	-0.8043688	0.026706653	1.0386009	-0.7861728	2.1590896	1.033903	1.4048172	1.6142476	-0.4158293	-0.91040844	-2.826096	1.3684164	2.0834582	-0.9700626	2.1115928	0.434205	-0.90450245	1.654661	0.6136608	-2.7173307	1.4906216	0.78372157	-0.37786317	-1.6047261
-0.15223336	-1.3639983	2.1314373	-0.6010176	-2.1013014	0.6171513	1.7526767	-2.1285768	-1.6200985	-0.9137001	-1.6748245	-1.4392949	0.38407698	-0.17545864	2.131577	1.0321058	-1.4024664	2.4237053	0.8516631	-0.21515353	3.1452036	-0.840196	3.3150527	-1.0297982	-0.22904997	0.32259542	-2.84508	2.4485364	0.6006092	-1.1494663	2.9716742	1.6963965	0.29653555	2.1176908	2.2367787	-2.723536	1.1354897	-0.8052315	-1.470155	-3.073721
0.5142338	-2.205081	2.4056647	0.9180692	0.7726425	1.2382841	0.06637678	-0.19902363	-0.27888066	-1.7263037	-3.0810223	-0.39980227	-0.094033174	1.315884	2.596021	-0.09866599	-2.2110152	1.6781355	1.5760516	0.85491395	4.151003	-0.33164227	2.3828554	1.0686942	-0.1998093	-0.49812928	-3.1875455	2.7484226	1.2866466	1.1129397	2.7361717	-0.065522775	-0.043560624	4.591394	0.68390626	-3.4794557	3.6753144	1.128334	-2.084994	-3.1547246
-0.06730633	-0.7028276	2.5563517	0.6265674	0.8672466	1.5186917	3.8569348	-1.3171154	-1.9370437	-0.24385561	-3.0632656	0.2952409	-0.2377057	1.4857484	3.6588147	2.836516	-2.0853221	2.6896882	2.0528243	-1.3942906	5.3307195	-0.7208932	2.5026739	2.534005	-1.2579955	0.37435934	-3.4763455	0.98451763	0.51718074	-1.4078152	2.9731386	-0.8899499	-0.98288125	0.6669934	-0.7381479	-1.7974796	1.2469683	-1.312997	-1.996253	-2.7227974
0.059878707	-0.06610826	0.9270806	-0.14077176	-0.2980698	1.698116	2.024973	-0.40948418	-1.0161444	-1.5887848	-0.9790631	-0.7141807	0.9090831	1.1862179	1.907095	2.4896958	-1.0918959	2.749866	1.6851553	-2.034865	2.8041615	0.6066904	1.8983612	-1.2163485	-2.3961787	0.8688578	-2.3959668	1.9417087	0.19448008	-0.7889002	3.325936	0.94456285	-1.4256039	1.857522	0.032933455	-1.2532442	2.262015	-0.056906827	-0.7444268	-2.6669116
1.4648085	-1.7301253	2.6857624	0.5841864	0.62835574	2.0129595	-0.92744356	-1.0215999	-0.4287767	-1.7804457	-3.2387974	-0.23094827	0.16579878	-1.1700051	1.3312107	-0.43127757	-1.2879642	2.31534	1.026116	0.2761982	4.7119894	-1.4542681	2.8949556	0.09327158	-0.7491078	-1.5022774	-2.115223	4.8701396	-0.42055485	0.78909975	3.3882315	0.26196867	-0.283302	2.9675682	-0.7607787	-1.5217335	3.013384	0.7828958	-1.1073961	-3.1426995
0.320624	-1.8649073	2.0900855	-0.6439174	-0.858091	2.198675	3.633778	-0.63682663	-2.134503	-1.364052	-1.2918267	-0.31276074	0.16192031	1.1965852	2.9179142	0.8304113	-1.4368647	0.42129296	1.9495257	1.96905	3.5995016	0.09035326	1.9926353	4.4671345	-2.1266975	0.47934923	-4.7259583	0.93220025	-0.13518624	1.3440809	3.1760771	-0.40649796	0.9391016	3.5628033	-0.485403	-2.2681673	4.669945	-1.3875102	-0.4630317	-0.77357745
-0.56401956	0.046307754	2.4795616	1.651872	-0.01949617	1.6221957	1.247929	-1.2076838	-1.796134	-0.8877131	-3.2155657	-2.6128962	1.3404202	0.98529667	2.4629822	0.46177405	-2.6124654	2.2334278	0.9866344	-0.644303	4.189768	0.103945374	2.5768714	1.9183772	-1.4707241	0.9486497	-3.2231057	2.3108895	1.290783	-1.1749492	3.5152118	2.4137363	-0.52452093	1.3428651	1.2055117	-2.0724692	1.2502239	0.54520077	-1.8996466	-1.4662699
